"@timestamp","@version","_id","_index","_score","_type","agent.name","api.request","api.response","channel_closed_yn","channel_http_code","channel_result_code","channel_type_code","cloud.availability_zone","cloud.instance.id","cloud.region","cloud.service.name",comp,"country_code","ecs.version","error_code","error_message","event_sub_type","event_type","exp_date","file_name","file_size","gk_id","gk_result_code",gubun,"host.hostname","host.ip","host.mac","host.os.type","input.type",link,"log.file.path","log.offset",loglevel,message,"parent_ticket_id",resource,"response_data","response_status","response_time","result_data","result_description","sa_guid","service_code","service_result_code","source_service_code",tags,"ticket_id",timestamp,"transfer_status_code","update_request_data"
"Jan 3, 2023 @ 18:47:00.796",1,by31eIUBEKlRkG37fUqT,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-221006161501CC7K02"",""sa_guid"":""xhhqvwrikh"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221006161501"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221006161501CC7K""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221006161501CC7K02"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,263,417",INFO,"API§2023-01-03_18:47:00.796§INFO §GK§resource=registrationGlobalRequest§sa_guid=xhhqvwrikh§parent_ticket_id=SP-221006161501CC7K§ticket_id=SP-221006161501CC7K02§source_service_code=GKSCD10004§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=3§api.request={""ticket_id"":""SP-221006161501CC7K02"",""sa_guid"":""xhhqvwrikh"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221006161501"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221006161501CC7K""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221006161501CC7K02"",""message"":""The value of the event_type is invalid.""}§","SP-221006161501CC7K",registrationGlobalRequest,,400,3,,,xhhqvwrikh,,,GKSCD10004,"[""api"",""beats_input_codec_plain_applied""]","SP-221006161501CC7K02","2023-01-03_18:47:00.796",,
"Jan 3, 2023 @ 18:47:00.796",1,cC31eIUBEKlRkG37fUqT,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210052016296FNU12"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30025"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU12"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,264,239",INFO,"API§2023-01-03_18:47:00.796§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU12§source_service_code=GKSCD10027§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210052016296FNU12"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30025"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU12"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,4,,,dec81y0fxb,,,GKSCD10027,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU12","2023-01-03_18:47:00.796",,
"Jan 3, 2023 @ 18:47:00.796",1,StP1eIUBwE5SqNpdV5Id,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-221006155149MVMN01"",""sa_guid"":""ufxdn1pvgj"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221006155149"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221006155149MVMN""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221006155149MVMN01"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,438,944",INFO,"API§2023-01-03_18:47:00.796§INFO §GK§resource=registrationGlobalRequest§sa_guid=ufxdn1pvgj§parent_ticket_id=SP-221006155149MVMN§ticket_id=SP-221006155149MVMN01§source_service_code=GKSCD10004§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-221006155149MVMN01"",""sa_guid"":""ufxdn1pvgj"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221006155149"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-221006155149MVMN""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-221006155149MVMN01"",""message"":""The value of the event_type is invalid.""}§","SP-221006155149MVMN",registrationGlobalRequest,,400,5,,,ufxdn1pvgj,,,GKSCD10004,"[""api"",""beats_input_codec_plain_applied""]","SP-221006155149MVMN01","2023-01-03_18:47:00.796",,
"Jan 3, 2023 @ 18:47:00.793",1,bi31eIUBEKlRkG37fUqT,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210052016296FNU16"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD20002"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU16"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,262,595",INFO,"API§2023-01-03_18:47:00.793§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU16§source_service_code=GKSCD10036§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210052016296FNU16"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD20002"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU16"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,4,,,dec81y0fxb,,,GKSCD10036,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU16","2023-01-03_18:47:00.793",,
"Jan 3, 2023 @ 18:47:00.755",1,bS31eIUBEKlRkG37fUqT,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-220928071138GGTH19"",""sa_guid"":""ei6ugcrszb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20220928071138"",""service_code"":""CD10002"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-220928071138GGTH""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-220928071138GGTH19"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,261,773",INFO,"API§2023-01-03_18:47:00.755§INFO §GK§resource=registrationGlobalRequest§sa_guid=ei6ugcrszb§parent_ticket_id=SP-220928071138GGTH§ticket_id=SP-220928071138GGTH19§source_service_code=GKSCD10039§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-220928071138GGTH19"",""sa_guid"":""ei6ugcrszb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20220928071138"",""service_code"":""CD10002"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-220928071138GGTH""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-220928071138GGTH19"",""message"":""The value of the event_type is invalid.""}§","SP-220928071138GGTH",registrationGlobalRequest,,400,4,,,ei6ugcrszb,,,GKSCD10039,"[""api"",""beats_input_codec_plain_applied""]","SP-220928071138GGTH19","2023-01-03_18:47:00.755",,
"Jan 3, 2023 @ 18:47:00.755",1,SdP1eIUBwE5SqNpdV5Id,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-220928071138GGTH18"",""sa_guid"":""ei6ugcrszb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20220928071138"",""service_code"":""CD20003"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-220928071138GGTH""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-220928071138GGTH18"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,438,122",INFO,"API§2023-01-03_18:47:00.755§INFO §GK§resource=registrationGlobalRequest§sa_guid=ei6ugcrszb§parent_ticket_id=SP-220928071138GGTH§ticket_id=SP-220928071138GGTH18§source_service_code=GKSCD10037§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-220928071138GGTH18"",""sa_guid"":""ei6ugcrszb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20220928071138"",""service_code"":""CD20003"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-220928071138GGTH""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-220928071138GGTH18"",""message"":""The value of the event_type is invalid.""}§","SP-220928071138GGTH",registrationGlobalRequest,,400,5,,,ei6ugcrszb,,,GKSCD10037,"[""api"",""beats_input_codec_plain_applied""]","SP-220928071138GGTH18","2023-01-03_18:47:00.755",,
"Jan 3, 2023 @ 18:47:00.736",1,SNP1eIUBwE5SqNpdV5Id,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-220923093134YGDB05"",""sa_guid"":""eq6faxo6ma"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20220923093134"",""service_code"":""CD30017"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-220923093134YGDB""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-220923093134YGDB05"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,437,300",INFO,"API§2023-01-03_18:47:00.736§INFO §GK§resource=registrationGlobalRequest§sa_guid=eq6faxo6ma§parent_ticket_id=SP-220923093134YGDB§ticket_id=SP-220923093134YGDB05§source_service_code=GKSCD10019§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-220923093134YGDB05"",""sa_guid"":""eq6faxo6ma"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20220923093134"",""service_code"":""CD30017"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-220923093134YGDB""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-220923093134YGDB05"",""message"":""The value of the event_type is invalid.""}§","SP-220923093134YGDB",registrationGlobalRequest,,400,4,,,eq6faxo6ma,,,GKSCD10019,"[""api"",""beats_input_codec_plain_applied""]","SP-220923093134YGDB05","2023-01-03_18:47:00.736",,
"Jan 3, 2023 @ 18:47:00.734",1,ay31eIUBEKlRkG37fUqT,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210052016296FNU14"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30027"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU14"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,260,129",INFO,"API§2023-01-03_18:47:00.734§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU14§source_service_code=GKSCD10029§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210052016296FNU14"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30027"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU14"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,4,,,dec81y0fxb,,,GKSCD10029,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU14","2023-01-03_18:47:00.734",,
"Jan 3, 2023 @ 18:47:00.734",1,bC31eIUBEKlRkG37fUqT,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210052016296FNU10"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30021"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU10"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,260,951",INFO,"API§2023-01-03_18:47:00.734§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU10§source_service_code=GKSCD10023§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210052016296FNU10"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30021"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU10"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,4,,,dec81y0fxb,,,GKSCD10023,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU10","2023-01-03_18:47:00.734",,
"Jan 3, 2023 @ 18:47:00.717",1,R9P1eIUBwE5SqNpdV5Id,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-2210052016296FNU13"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30026"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU13"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,436,478",INFO,"API§2023-01-03_18:47:00.717§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU13§source_service_code=GKSCD10028§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-2210052016296FNU13"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30026"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU13"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,5,,,dec81y0fxb,,,GKSCD10028,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU13","2023-01-03_18:47:00.717",,
"Jan 3, 2023 @ 18:47:00.678",1,RtP1eIUBwE5SqNpdV5Id,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-2210052016296FNU07"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30015"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU07"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,435,656",INFO,"API§2023-01-03_18:47:00.678§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU07§source_service_code=GKSCD10016§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210052016296FNU07"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30015"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU07"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,4,,,dec81y0fxb,,,GKSCD10016,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU07","2023-01-03_18:47:00.678",,
"Jan 3, 2023 @ 18:47:00.677",1,RdP1eIUBwE5SqNpdV5Id,"gklog-api-2023.01.03",,"_doc","p1ec1-was01","{""ticket_id"":""SP-2210052016296FNU01"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU01"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1a","i-0faefdcf6ca938b4f","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was01","[""10.15.21.158"",""fe80::c:f1ff:fec7:d8fa""]","[""02:0c:f1:c7:d8:fa""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,434,834",INFO,"API§2023-01-03_18:47:00.677§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU01§source_service_code=GKSCD10004§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=5§api.request={""ticket_id"":""SP-2210052016296FNU01"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30004"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU01"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,5,,,dec81y0fxb,,,GKSCD10004,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU01","2023-01-03_18:47:00.677",,
"Jan 3, 2023 @ 18:47:00.676",1,aS31eIUBEKlRkG37fUqT,"gklog-api-2023.01.03",,"_doc","p1ec1-was02","{""ticket_id"":""SP-2210052016296FNU06"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30013"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}","{""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU06"",""message"":""The value of the event_type is invalid.""}",,,,SP,"eu-central-1b","i-012f7f9810157215b","eu-central-1",EC2,API,US,"8.0.0",PR5004,"The value of the event_type is invalid.",Register,Unsubscribe,,,,,,GK,"p1ec1-was02","[""10.15.22.206"",""fe80::4b2:5eff:fe4b:8c38""]","[""06:b2:5e:4b:8c:38""]",linux,log,,"/home02/tomcat-logs/logs/api/comp/gk/v2/logs/gk/api/elk/GK_API.gk1.log","8,258,485",INFO,"API§2023-01-03_18:47:00.676§INFO §GK§resource=registrationGlobalRequest§sa_guid=dec81y0fxb§parent_ticket_id=SP-2210052016296FNU§ticket_id=SP-2210052016296FNU06§source_service_code=GKSCD10014§channel_type_code=S§event_type=U§event_sub_type=R§country_code=US§error_code=PR5004§error_message=The value of the event_type is invalid.§response_status=400§response_time=4§api.request={""ticket_id"":""SP-2210052016296FNU06"",""sa_guid"":""dec81y0fxb"",""country_code"":""US"",""lang_code"":""en"",""event_type"":""unsubscribe"",""password"":""**********"",""user_request_date"":""20221005201629"",""service_code"":""CD30013"",""channel_type_code"":""SDAP"",""parent_ticket_id"":""SP-2210052016296FNU""}§api.response={""result_code"":""Fail"",""error_code"":""PR5004"",""ticket_id"":""SP-2210052016296FNU06"",""message"":""The value of the event_type is invalid.""}§","SP-2210052016296FNU",registrationGlobalRequest,,400,4,,,dec81y0fxb,,,GKSCD10014,"[""api"",""beats_input_codec_plain_applied""]","SP-2210052016296FNU06","2023-01-03_18:47:00.676",,
